title,authors,url
"Electronic money laundering, the dark side of fintech: An overview of the most recent cases","A Faccia, NR Moşteanu, LPL Cavaliere… - Proceedings of the …, 2020 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3430279.3430284
Using Data Mining Techniques for Fraud Detection in The Non-banking Sector,"SH Ali, AT Raslan - Journal of Computing and Communication, 2024 - jocc.journals.ekb.eg",https://jocc.journals.ekb.eg/article_339930.html
"Modernizing Financial Markets with AI and Cloud Computing: Enhancing Efficiency, Precision, and Security Across Stocks, Crypto, Bonds, and Government Securities","H Rehan - Distributed Learning and Broad Applications in …, 2024 - dlabi.org",https://dlabi.org/index.php/journal/article/view/82
Use of artificial intelligence and Blockchain in banking sector: A study of scheduled commercial banks in India,"K Meghani - Use of Artificial Intelligence and Blockchain in Banking …, 2020 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3680837
An exploratory study of the perceptions of auditors on the impact on Blockchain technology in the United Arab Emirates,"AM Parmoodeh, E Ndiweni… - International Journal of …, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/ijau.12299
Federated-learning based privacy preservation and fraud-enabled blockchain IoMT system for healthcare,"A Lakhan, MA Mohammed, J Nedoma… - IEEE journal of …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9754271/
Secure Digital Asset Transactions: Integrating Distributed Ledger Technology with Safe AI Mechanisms,"Q Cheng, Y Gong, Y Qin, X Ao, Z Li - Academic Journal of Science and …, 2024 - drpress.org",https://drpress.org/ojs/index.php/ajst/article/view/18564
[PDF][PDF] Effective cryptocurrency regulation through blacklisting,"M Möser, A Narayanan - Preprint, 2019 - maltemoeser.de",https://maltemoeser.de/paper/blacklisting-regulation.pdf
Blockchain in healthcare applications: Research challenges and opportunities,"T McGhin, KKR Choo, CZ Liu, D He - Journal of network and computer …, 2019 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1084804519300864
Dark Web: The Digital World of Fraud and Rouge Activities,"J Diodati, J Winterdyk - Handbook of Research on Theory and …, 2021 - igi-global.com",https://www.igi-global.com/chapter/dark-web/275476
Transformative Impact of Artificial Intelligence and Blockchain on the Accounting Profession,"MZ Hossain, FT Johora - Available at SSRN 4866866, 2024 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4866866
[PDF][PDF] Blockchain technology and its applications-an overview,"JU Maheswari, S Vijayalakshmi… - International Journal for …, 2020 - academia.edu",https://www.academia.edu/download/64124944/837.pdf
Blockchain technology for enhancing supply chain resilience,"H Min - Business Horizons, 2019 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0007681318301472
Blockchain-enabled technology: the emerging technology set to reshape and decentralise many industries,"M Attaran, A Gunasekaran - International Journal of Applied …, 2019 - inderscienceonline.com",https://www.inderscienceonline.com/doi/abs/10.1504/IJADS.2019.102642
A hybrid blockchain proposal to improve value added tax recovery,"C Gaie, M Mueck - … Technology and Secured Transactions, 2022 - inderscienceonline.com",https://www.inderscienceonline.com/doi/abs/10.1504/IJITST.2022.119668
Migrating Legacy Systems to Cloud-Native Architectures for Enhanced Fraud Detection in Fintech,"A MUSTYALA - EPH-International Journal of Science And Engineering, 2023 - ephijse.com",http://ephijse.com/index.php/SE/article/view/236
Applications and implementations of blockchain technology across the various sectors,"S Dewangan, SK Verma, B Parganiha… - Building Secure …, 2023 - igi-global.com",https://www.igi-global.com/chapter/applications-and-implementations-of-blockchain-technology-across-the-various-sectors/321959
Digital Investigation Forensic Model with P2P Timestamp Blockchain for Monitoring and Analysis.,"L Almahadeen, RD Cosme Pecho… - Journal of Electrical …, 2024 - search.ebscohost.com",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=11125209&AN=176326140&h=vlyc8u7LSzUgZVbDW%2B3t5FbuTbkbSRGyXlOdv%2FfvM01bV5LS%2FMVxki0m728z9UPGIzAFfyG41D5X37BjJdsX3A%3D%3D&crl=c
Blockchain in accounting research: current trends and emerging topics,"T Garanina, M Ranta, J Dumay - Accounting, Auditing & …, 2022 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/AAAJ-10-2020-4991/full/html
Babylon: Reusing bitcoin mining to enhance proof-of-stake security,"EN Tas, D Tse, F Yu, S Kannan - arXiv preprint arXiv:2201.07946, 2022 - arxiv.org",https://arxiv.org/abs/2201.07946
The utilization of blockchain technology on remote audit to ensure audit data integrity in detecting potential fraudulent financial reporting,"BL Handoko, F Arfianti, S Marlinda - Proceedings of the 2022 6th …, 2022 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3578997.3579001
A P2P file sharing market based on blockchain and ipfs with dispute resolution mechanism,"K Ahmadi, M Esmaili… - 2023 IEEE International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10292453/
Cryptocurrency giveaway scam with youtube live stream,"I Vakilinia - 2022 IEEE 13th Annual Ubiquitous Computing …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9965686/
The xgboost approach tuned by tlb metaheuristics for fraud detection,"A Petrovic, M Antonijevic, I Strumberger… - Proceedings of the …, 2023 - books.google.com",https://books.google.com/books?hl=en&lr=&id=orOqEAAAQBAJ&oi=fnd&pg=PA219&dq=Bitcoin+Transaction+Fraud+Detection&ots=PGE3U8ZHqU&sig=KJnvs9kpsZAI-5UE7J1crh8adXU
[PDF][PDF] Detecting Ethereum Ponzi Schemes Through Opcode Context Analysis and Oversampling-Based AdaBoost Algorithm.,"M Wang, J Huang - Computer Systems Science & …, 2023 - pdfs.semanticscholar.org",https://pdfs.semanticscholar.org/89df/255c92d1e0639a02ddfbafbdfaf9126ce936.pdf
Proof of delivery in a trustless network,"K Park, K Cho, D Han, T Kwon… - … and Cryptocurrency  …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8751417/
[PDF][PDF] Overview and impact of blockchain on auditing,"D Bonyuet - International Journal of Digital Accounting Research, 2020 - uhu.es",http://www.uhu.es/ijdar/10.4192/1577-8517-v20_2.pdf
Bibliometrics and network analysis of cryptocurrency research,"X Guo, P Donev - Journal of Systems Science and Complexity, 2020 - Springer",https://link.springer.com/article/10.1007/s11424-020-9094-z
Understanding the Cryptocurrency Free Giveaway Scam Disseminated on Twitter Lists,"K Li, D Lee, S Guan - 2023 IEEE International Conference on …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10411488/
[PDF][PDF] A blockchain-based DevOps for cloud and edge computing in risk classification,"H Swamy - International Journal of Scientific Research & …, 2024 - ijsret.com",https://ijsret.com/wp-content/uploads/2024/01/IJSRET_V10_issue1_167.pdf
Ethereum account classification based on graph convolutional network,"T Huang, D Lin, J Wu - IEEE Transactions on Circuits and …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9739752/
Identity theft fraud-major loophole for FinTech industry in India,"S Saluja - Journal of Financial Crime, 2024 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/JFC-08-2022-0211/full/html
[PDF][PDF] CITIZEN SAFETY APP FOR PROTECTION AGAINST CYBER CRIMES,"J Chaudhari, R Nalawade, A Singote, A Shukla… - jet-m.com",https://jet-m.com/wp-content/uploads/57-JETM8133.pdf
Crypto hash algorithm-based blockchain technology for managing decentralized ledger database in oil and gas industry,"LA Ajao, J Agajo, EA Adedokun, L Karngong - J, 2019 - mdpi.com",https://www.mdpi.com/2571-8800/2/3/21
Design of Metaheuristic Feature Selection with Deep Learning Based Credit Card Fraud Detection Model,"GK Arun, P Rajesh - … on Artificial Intelligence and Smart Energy …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9742937/
Interplay between cryptocurrency transactions and online financial forums,"A Fernández Vilas, RP Díaz Redondo… - Mathematics, 2021 - mdpi.com",https://www.mdpi.com/2227-7390/9/4/411
Cryptocurrencies emerging threats and defensive mechanisms: A systematic literature review,"E Badawi, GV Jourdan - IEEE Access, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9243940/
Detection and defense of topological adversarial attacks on graphs,"Y Zhang, F Regol, S Pal, S Khan… - International …, 2021 - proceedings.mlr.press",http://proceedings.mlr.press/v130/zhang21i.html
"Techniques and applications for crawling, ingesting and analyzing blockchain data","E Brinckman, A Kuehlkamp… - … on Information and …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8939746/
Sequence-based target coin prediction for cryptocurrency pump-and-dump,"S Hu, Z Zhang, S Lu, B He, Z Li - … of the ACM on Management of Data, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3588686
Graph-based management and mining of blockchain data,"A Khan, CG Akcora - Proceedings of the 31st ACM international …, 2022 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3511808.3557502
Hephaistos: a management system for massive order book data from multiple centralized crypto exchanges with an internal unified order book,"R Henker, D Atzberger, JO Vollmer… - … and Cryptocurrency …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10174923/
Backdoor attacks to graph neural networks,"Z Zhang, J Jia, B Wang, NZ Gong - … of the 26th ACM Symposium on …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3450569.3463560
Block hunter: Federated learning for cyber threat hunting in blockchain-based iiot networks,"A Yazdinejad, A Dehghantanha… - IEEE Transactions …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9759988/
Addressing the intelligence applications of bitcoin payments related to ransomware,AB Turner - 2023 - figshare.mq.edu.au,https://figshare.mq.edu.au/articles/thesis/Addressing_The_Intelligence_Applications_of_Bitcoin_Payments_Related_to_Ransomware/23902488/1
Security and issues of M-Banking: A technical report,"P Datta, S Tanwar, SN Panda… - 2020 8th International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9198032/
Blockchain based cryptocurrency for IoT,"S Jain, U Rastogi, N Bansal… - 2019 6th International …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8711727/
Formal verification of functional requirements for smart contract compositions in supply chain management systems,"S Alqahtani, X He, R Gamble, P Mauricio - 2020 - scholarspace.manoa.hawaii.edu",https://scholarspace.manoa.hawaii.edu/handle/10125/64392
[CITATION][C] Critical review: future of block chain economy in financial services,"LH Hin - Global Journal of Management and Business …, 2019",javascript:void(0)
Hybrid analysis on credit card fraud detection using machine learning techniques,"A Handa, Y Dhawan, P Semwal - Handbook of Big Data Analytics and …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-74753-4_15
[PDF][PDF] Anti-money laundering recognition through the gradient boosting classifier,"A Ahmed - Academy of Accounting and Financial Studies Journal, 2021 - researchgate.net",https://www.researchgate.net/profile/Alim_Al_Ayub_Ahmed/publication/354776829_Anti-Money_Laundering_Recognition_through_the_Gradient_Boosting_Classifier/links/614c0dcea595d06017e4d66d/Anti-Money-Laundering-Recognition-through-the-Gradient-Boosting-Classifier.pdf
"Leveraging machine learning and blockchain in E-commerce and beyond: benefits, models, and application","H Jebamikyous, M Li, Y Suhas, R Kashef - Discover Artificial Intelligence, 2023 - Springer",https://link.springer.com/article/10.1007/s44163-022-00046-0
Methodologies for Prevention of Fraudsters in Online Payment Systems: A Review,"V Shirke, AA Manjarekar… - … Conference on Inventive …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10544847/
Smart contracts for blockchain-based reputation systems: A systematic literature review,"AS Almasoud, FK Hussain, OK Hussain - Journal of Network and Computer …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S108480452030285X
Blockchain 2.0: smart contracts,"S Aggarwal, N Kumar - Advances in Computers, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S006524582030070X
A Blockchain-based model for the prevention of superannuation fraud: a study of Australian Super Funds,"C Mapa Mudiyanselage, P Perera, S Grandhi - Applied Sciences, 2023 - mdpi.com",https://www.mdpi.com/2076-3417/13/17/9949
Impact of blockchain in healthcare system,"S David, K Duraipandian, D Chandrasekaran… - … the Potentials of …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/B9780323994811000043
Evangcn: Evolving graph deep neural network based anomaly detection in blockchain,"V Patel, S Rajasegarar, L Pan, J Liu, L Zhu - International Conference on …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-22064-7_32
Evangcn: Evolving graph deep neural network based anomaly detection in blockchain,"V Patel, S Rajasegarar, L Pan, J Liu, L Zhu - International Conference on …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-22064-7_32
Blockchain Data Mining With Graph Learning: A Survey,"Y Qi, J Wu, H Xu, M Guizani - … Transactions on Pattern Analysis …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10296043/
Realistic synthetic financial transactions for anti-money laundering models,"E Altman, J Blanuša… - Advances in …, 2024 - proceedings.neurips.cc",https://proceedings.neurips.cc/paper_files/paper/2023/hash/5f38404edff6f3f642d6fa5892479c42-Abstract-Datasets_and_Benchmarks.html
A taxonomy for distributed ledger analytics,"F Victor, P Ruppel, A Kupper - Computer, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9353516/
[BOOK][B] Understanding cryptocurrency fraud: The challenges and headwinds to regulate digital currencies,S Corbet - 2021 - books.google.com,https://books.google.com/books?hl=en&lr=&id=cQ5QEAAAQBAJ&oi=fnd&pg=PT8&dq=Bitcoin+Transaction+Fraud+Detection&ots=k6N1m52DLn&sig=r8pXr-2W97WbatOqiS6CrYVfE1s
[HTML][HTML] Contrib: Maintaining fairness in decentralized big tech alternatives by accounting work,"M de Vos, J Pouwelse - Computer Networks, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1389128621001705
Decentralized and lightweight approach to detect eclipse attacks on proof of work blockchains,"B Alangot, D Reijsbergen… - IEEE Transactions …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9390354/
Advances in blockchain and crypto economics,"B Biais, A Capponi, LW Cong, V Gaur… - Management …, 2023 - pubsonline.informs.org",https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2023.intro.v69.n11
"Blockchain Technology in an Electronic Chattel Paper World, Reducing Transaction Costs and Limiting Fraud","JJ Patach - Creighton L. Rev., 2020 - HeinOnline",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/creigh54&section=27
Why China had to ban cryptocurrency but the US did not: a comparative analysis of regulations on crypto-markets between the US and China,"R Xie - Wash. U. Global Stud. L. Rev., 2019 - HeinOnline",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/wasglo18&section=16
[HTML][HTML] Accounting and auditing with blockchain technology and artificial Intelligence: A literature review,"H Han, RK Shiwakoti, R Jarvis, C Mordi… - International Journal of …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1467089522000501
[PDF][PDF] Can abnormality be detected by graph neural networks?,"Z Chai, S You, Y Yang, S Pu, J Xu, H Cai, W Jiang - IJCAI, 2022 - ijcai.org",https://www.ijcai.org/proceedings/2022/0270.pdf
Technology innovations for business growth–impact of AI and blockchain on financial services,"S Sujee, R Solanki, T Dalwai - International Conference on Business and …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-08954-1_111
Blockchain-Based Secure Transactions,"M Kawsalya, SK AV, V Akash, MV Lolit… - … of Research on …, 2023 - igi-global.com",https://www.igi-global.com/chapter/blockchain-based-secure-transactions/324626
Temporal Weighted Heterogeneous Multigraph Embedding for Ethereum Phishing Scams Detection,"J Hu, M Cao, X Zhang, X Zhang… - 2023 26th International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10152679/
CFTNet: a robust credit card fraud detection model enhanced by counterfactual data augmentation,"M Kong, R Li, J Wang, X Li, S Jin, W Xie, M Hou… - Neural Computing and …, 2024 - Springer",https://link.springer.com/article/10.1007/s00521-024-09546-9
Review of the data-driven methods for electricity fraud detection in smart metering systems,"MM Badr, MI Ibrahem, HA Kholidy, MM Fouda, M Ismail - Energies, 2023 - mdpi.com",https://www.mdpi.com/1996-1073/16/6/2852
The future of fintech,"SR Das - Financial management, 2019 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/fima.12297
Evolution of dark web threat analysis and detection: A systematic approach,"S Nazah, S Huda, J Abawajy, MM Hassan - Ieee Access, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9197590/
A COMPREHENSIVE COMPARATIVE STUDY OF MACHINE LEARNING MODELS FOR PREDICTING CRYPTOCURRENCY,"YA Ünvan, C Ergenc - Facta Universitatis, Series: Electronics …, 2024 - casopisi.junis.ni.ac.rs",http://casopisi.junis.ni.ac.rs/index.php/FUElectEnerg/article/view/12560
Fraud detection in medical insurance claim with privacy preserving data publishing in TLS-N using blockchain,"T Mohan, K Praveen - Advances in Computing and Data Sciences: Third …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-981-13-9939-8_19
Global market perceptions of cryptocurrency and the use of cryptocurrency by consumers: A pilot study,"M Murugappan, R Nair, S Krishnan - Journal of Theoretical and Applied …, 2023 - mdpi.com",https://www.mdpi.com/0718-1876/18/4/98
"Modelling graph dynamics in fraud detection with"" Attention""","SX Rao, C Lanfranchi, S Zhang, Z Han, Z Zhang… - arXiv preprint arXiv …, 2022 - arxiv.org",https://arxiv.org/abs/2204.10614
Systematic Review of Issues and Solutions for Security in E-commerce,"RK Jamra, B Anggorojati, DI Sensuse… - 2020 International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9315437/
[BOOK][B] Utilizing blockchain technologies in manufacturing and logistics management,"SB Goyal, N Pradeep, PK Shukla, MM Ghonge… - 2022 - books.google.com",https://books.google.com/books?hl=en&lr=&id=-txeEAAAQBAJ&oi=fnd&pg=PR1&dq=Bitcoin+Transaction+Fraud+Detection&ots=sUxzE6exri&sig=bCmLRnKEAkHApskVikibR_QXVmc
Exploring Crypto & Blockchain in Finance: Present & Future,"G Orlando - Available at SSRN 4787238, 2024 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4787238
"Graph analysis of the ethereum blockchain data: A survey of datasets, methods, and future work","A Khan - 2022 IEEE International Conference on Blockchain …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9881605/
The challenges of investigating cryptocurrencies and blockchain related crime,"S Dyson, WJ Buchanan, L Bell - arXiv preprint arXiv:1907.12221, 2019 - arxiv.org",https://arxiv.org/abs/1907.12221
"CryptoAudit: Nature, requirements and challenges of Blockchain transactions audit","CG Kamau, A Yavuzaslan - African Journal of Commercial …, 2023 - ijcsacademia.com",https://ijcsacademia.com/index.php/journal/article/view/21
From portfolio optimization to quantum blockchain and security: A systematic review of quantum computing in finance,"A Naik, E Yeniaras, G Hellstern, G Prasad… - arXiv preprint arXiv …, 2023 - arxiv.org",https://arxiv.org/abs/2307.01155
Bitcoin,"P De Filippi - De Filippi, P.(2019)«Bitcoin» in Haunter D. & Op den …, 2019 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3340087
Individual fairness in dynamic financial networks,"Z Song, Y Ma, I King - NeurIPS 2022 Workshop: New Frontiers in …, 2022 - openreview.net",https://openreview.net/forum?id=KUj4qR7LRxb
Identification and prioritization of the challenges of using cryptocurrencies in international transactions,"A Tavasoli - REICE: Revista Electrónica de Investigación en …, 2020 - camjol.info",https://camjol.info/index.php/REICE/article/view/10697
[HTML][HTML] Of degens and defrauders: Using open-source investigative tools to investigate decentralized finance frauds and money laundering,"A Trozze, T Davies, B Kleinberg - Forensic Science International: Digital …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2666281723000847
Behavioral structure of users in cryptocurrency market,"AT Aspembitova, L Feng, LY Chew - Plos one, 2021 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242600
[HTML][HTML] New but naughty. The evolution of misconduct in FinTech,"M Brogi, V Lagasio - International Review of Financial Analysis, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1057521924004216
SURE: A smart failover blockchain-based solution for the recycling reuse process,"K Sosnowski, M Sepczuk - Electronics, 2023 - mdpi.com",https://www.mdpi.com/2079-9292/12/10/2201
Machine learning approach to anti-money laundering: a review,"HN Mohammed, NS Malami, S Thomas… - 2022 IEEE Nigeria …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9803072/
Blockchain and AI Synergy: Transforming Financial Transactions and Auditing,"TB Adeyeri - Blockchain Technology and Distributed …, 2024 - thesciencebrigade.com",https://thesciencebrigade.com/btds/article/view/165
Heterogeneous graphs neural networks based on neighbor relationship filtering,"Z Liu, Y Wang, S Wang, X Zhao, H Wang… - Expert Systems with …, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0957417423029913
[HTML][HTML] New but naughty. The evolution of misconduct in FinTech,"M Brogi, V Lagasio - International Review of Financial Analysis, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1057521924004216
SURE: A smart failover blockchain-based solution for the recycling reuse process,"K Sosnowski, M Sepczuk - Electronics, 2023 - mdpi.com",https://www.mdpi.com/2079-9292/12/10/2201
Machine learning approach to anti-money laundering: a review,"HN Mohammed, NS Malami, S Thomas… - 2022 IEEE Nigeria …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9803072/
Blockchain and AI Synergy: Transforming Financial Transactions and Auditing,"TB Adeyeri - Blockchain Technology and Distributed …, 2024 - thesciencebrigade.com",https://thesciencebrigade.com/btds/article/view/165
Heterogeneous graphs neural networks based on neighbor relationship filtering,"Z Liu, Y Wang, S Wang, X Zhao, H Wang… - Expert Systems with …, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0957417423029913
"Machine learning adoption in blockchain-based smart applications: The challenges, and a way forward","S Tanwar, Q Bhatia, P Patel, A Kumari, PK Singh… - IEEE …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8938741/
How to not get caught when you launder money on blockchain?,"CG Akcora, S Purusotham, YR Gel… - arXiv preprint arXiv …, 2020 - arxiv.org",https://arxiv.org/abs/2010.15082
Analytical study for Price Prediction of Bitcoin using Machine Learning and Deep Learning,"SK Singh, KP Sharma, P Kumar - 2022 2nd International …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9848077/
MRFS: Mining rating fraud subgraph in bipartite graph for users and products,"W Yu, W Wang, G Xu, H Wu, H Li… - IEEE Transactions …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10012333/
Don't fish in troubled waters! characterizing coronavirus-themed cryptocurrency scams,"P Xia, H Wang, X Luo, L Wu, Y Zhou… - … on Electronic Crime …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9493255/
Securing transactions: A hybrid dependable ensemble machine learning model using iht-lr and grid search,"MA Talukder, R Hossen, MA Uddin, MN Uddin… - arXiv preprint arXiv …, 2024 - arxiv.org",https://arxiv.org/abs/2402.14389
[PDF][PDF] Rule-based Blockchain Knowledge Graphs: Declarative AI for Solving Industrial Blockchain Challenges.,"L Bellomarini, G Galano, M Nissl… - RuleML+ RR (Supplement …, 2021 - ceur-ws.org",https://ceur-ws.org/Vol-2956/paper60.pdf
Measuring Cryptocurrency Literacy,"M Jones, TJ Luu, B Samuel - … Cryptocurrency Literacy (March 10 …, 2024 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4541401
Artificial intelligence and blockchain integration in business: trends from a bibliometric-content analysis,"S Kumar, WM Lim, U Sivarajah, J Kaur - Information Systems Frontiers, 2023 - Springer",https://link.springer.com/article/10.1007/s10796-022-10279-0
Security analysis of cryptocurrency wallets in android-based applications,"D He, S Li, C Li, S Zhu, S Chan, W Min… - IEEE Network, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9143206/
An EOA Identity Tracing System (AITS) on Ethereum Blockchain,"S Rattanabunno, W Werapun, J Suaboot… - … on Information and …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10353914/
Honeypot contract risk warning on ethereum smart contracts,"W Chen, X Guo, Z Chen, Z Zheng… - 2020 IEEE International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9183392/
Bitcoin coin selection with leverage,"DJ Diroff - arXiv preprint arXiv:1911.01330, 2019 - arxiv.org",https://arxiv.org/abs/1911.01330
Digital accounting and the human factor: theory and practice,"S Kruskopf, C Lobbas, H Meinander… - ACRN Journal of …, 2020 - harisportal.hanken.fi",https://harisportal.hanken.fi/sv/publications/digital-accounting-and-the-human-factor-theory-and-practice
Enhanced Banking Services using Blockchain and Artificial Intelligence,"S Nirvan, S Verma, S Kathuria, R Singh… - 2023 Second …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10250709/
An EOA Identity Tracing System (AITS) on Ethereum Blockchain,"S Rattanabunno, W Werapun, J Suaboot… - … on Information and …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10353914/
Honeypot contract risk warning on ethereum smart contracts,"W Chen, X Guo, Z Chen, Z Zheng… - 2020 IEEE International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9183392/
Bitcoin coin selection with leverage,"DJ Diroff - arXiv preprint arXiv:1911.01330, 2019 - arxiv.org",https://arxiv.org/abs/1911.01330
Digital accounting and the human factor: theory and practice,"S Kruskopf, C Lobbas, H Meinander… - ACRN Journal of …, 2020 - harisportal.hanken.fi",https://harisportal.hanken.fi/sv/publications/digital-accounting-and-the-human-factor-theory-and-practice
Enhanced Banking Services using Blockchain and Artificial Intelligence,"S Nirvan, S Verma, S Kathuria, R Singh… - 2023 Second …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10250709/
[PDF][PDF] An analysis of Artificial Intelligence and its role in the cryptocurrency,"S Singh - Samvakti Journal of Research in Information …, 2023 - samvaktijournals.com",https://www.samvaktijournals.com/system/files/sjrit/2023.02.30/analysis_artificial_intelligence_and_its_role_cryptocurrency.pdf
[HTML][HTML] Associative blockchain for decentralized PKI transparency,"X Boyen, U Herath, M McKague, D Stebila - Cryptography, 2021 - mdpi.com",https://www.mdpi.com/2410-387X/5/2/14
Blockchain's double-edged sword: thematic review of illegal activities using blockchain,"S Sangal, G Duggal, A Nigam - Journal of Information, Communication …, 2024 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/JICES-04-2023-0061/full/html
Blockchain as the database engine in the accounting system,"BS Tan, KY Low - Australian Accounting Review, 2019 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/auar.12278
Diga: guided diffusion model for graph recovery in anti-money laundering,"X Li, Y Li, X Mo, H Xiao, Y Shen, L Chen - Proceedings of the 29th ACM …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3580305.3599806
Outpost: A responsive lightweight watchtower,"M Khabbazian, T Nadahalli, R Wattenhofer - Proceedings of the 1st …, 2019 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3318041.3355464
A review of financial fraud detection in e-commerce using machine learning,"A Narayan, SD Madhu Kumar, AM Chacko - International Conference on …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-981-19-7524-0_21
Assessing the conformity of cryptocurrency market data with Benford's Law,H Wist - 2019 - osuva.uwasa.fi,https://osuva.uwasa.fi/handle/10024/9631
Transforming the Financial Industry Through Machine and Deep Learning Innovations,"S Singh, R Bhagat, SH Preeti, GP Girish - International Conference on …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-36246-0_16
